CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
C M NEWCOMBE LTD,07895361,,,BRIDGE HOUSE,CAYNAM,LUDLOW,SHROPSHIRE,,SY8 3BW,Private Limited Company,Active,United Kingdom,,03/01/2012,31,1,31/10/2024,31/01/2023,MICRO ENTITY,30/01/2017,02/01/2016,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07895361,,,,,,,,,,,,,,,,,,,,,16/01/2024,02/01/2023
C M NEWTECH LIMITED,10162090,,,UNIT 5 & 6 EASTHAM YARD SHAY LANE,LONGRIDGE,PRESTON,,ENGLAND,PR3 3BT,Private Limited Company,Active,United Kingdom,,04/05/2016,31,3,31/12/2023,31/03/2022,MICRO ENTITY,01/06/2017,,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/10162090,,,,,,,,,,,,,,,,,,,,,08/02/2024,25/01/2023
C M OFFSHORE SERVICES LTD,SC624336,,,3 NEWTON GROVE,,ST FERGUS,,UNITED KINGDOM,AB42 3QN,Private Limited Company,Active,United Kingdom,,13/03/2019,31,3,31/12/2023,31/03/2022,MICRO ENTITY,10/04/2020,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/SC624336,,,,,,,,,,,,,,,,,,,,,26/03/2024,12/03/2023
C M OKONJI LTD,13537824,,,2705 OCULUS HOUSE 16-48,CAMBRIDGE ROAD,BARKING,ESSEX,UNITED KINGDOM,IG11 8NW,Private Limited Company,Active,United Kingdom,,29/07/2021,31,7,30/04/2024,31/07/2022,DORMANT,26/08/2022,,0,0,0,0,86900 - Other human health activities,,,,0,0,http://business.data.gov.uk/id/company/13537824,,,,,,,,,,,,,,,,,,,,,11/08/2024,28/07/2023
C M P HOME SERVICES LIMITED,08711110,,,ALEX HOUSE 260/8 CHAPEL STREET,SALFORD,MANCHESTER,,,M3 5JZ,Private Limited Company,Active,United Kingdom,,30/09/2013,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,28/10/2016,30/09/2015,0,0,0,0,74990 - Non-trading company,,,,0,0,http://business.data.gov.uk/id/company/08711110,,,,,,,,,,,,,,,,,,,,,13/10/2023,29/09/2022
C M P INTERIORS LIMITED,06737973,,,39 EAGLETON DRIVE,HIGH GREEN,SHEFFIELD,,,S35 4DS,Private Limited Company,Active,United Kingdom,,30/10/2008,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,27/11/2016,30/10/2015,0,0,0,0,41201 - Construction of commercial buildings,,,,0,0,http://business.data.gov.uk/id/company/06737973,,,,,,,,,,,,,,,,,,,,,13/11/2023,30/10/2022
C M P PROPERTIES (WALES) LIMITED,05018642,,,WESTWOOD,25 BROSELEY LANE CULCHETH,WARRINGTON,,,WA3 4HP,Private Limited Company,Active,United Kingdom,,19/01/2004,31,3,31/12/2023,31/03/2022,UNAUDITED ABRIDGED,16/02/2017,19/01/2016,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/05018642,,,,,,,,,,,,,,,,,,,,,02/02/2024,19/01/2023
C M P PROPERTIES (WEST MIDLANDS) LTD,08108497,,,102-105 LICHFIELD STREET,,TAMWORTH,,ENGLAND,B79 7QB,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,18/06/2012,30,6,31/03/2022,30/06/2020,MICRO ENTITY,16/07/2016,18/06/2015,1,1,0,0,55100 - Hotels and similar accommodation,,,,0,0,http://business.data.gov.uk/id/company/08108497,,,,,,,,,,,,,,,,,,,,,13/07/2023,29/06/2022
C M P PROPERTIES LIMITED,04600104,,,WESTWOOD,"25 BROSELEY LANE, CULCHETH",WARRINGTON,,,WA3 4HP,Private Limited Company,Active,United Kingdom,,25/11/2002,31,3,31/12/2023,31/03/2022,UNAUDITED ABRIDGED,23/12/2016,25/11/2015,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/04600104,,,,,,,,,,,,,,,,,,,,,09/12/2023,25/11/2022
C M P S 2000 LIMITED,03825961,,,22 CISSBURY GARDENS,WORTHING,WEST SUSSEX,,,BN14 0DX,Private Limited Company,Active,United Kingdom,,16/08/1999,31,8,31/05/2024,31/08/2022,MICRO ENTITY,13/09/2016,16/08/2015,0,0,0,0,51210 - Freight air transport,,,,0,0,http://business.data.gov.uk/id/company/03825961,,,,,,,,,,,,,,,,,,,,,30/08/2024,16/08/2023
C M P S LIMITED,04927565,,,MEDINA HOUSE,2 STATION AVENUE,BRIDLINGTON,EAST YORKSHIRE,ENGLAND,YO16 4LZ,Private Limited Company,Active,United Kingdom,,09/10/2003,31,10,31/07/2024,31/10/2022,TOTAL EXEMPTION FULL,06/11/2016,09/10/2015,0,0,0,0,46690 - Wholesale of other machinery and equipment,,,,0,0,http://business.data.gov.uk/id/company/04927565,,,,,,,,,,,,,,,,,,,,,23/10/2023,09/10/2022
C M P SECURITY LTD,08151067,,,93A HARGATE LANE,,WEST BROMWICH,,UNITED KINGDOM,B71 1PH,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,20/07/2012,31,7,30/04/2021,31/07/2019,MICRO ENTITY,17/08/2016,20/07/2015,0,0,0,0,80100 - Private security activities,,,,0,0,http://business.data.gov.uk/id/company/08151067,,,,,,,,,,,,,,,,,,,,,11/09/2020,31/07/2019
C M P SERVICES LTD,13588386,,,3 TOWERS WAY,CORFE MULLEN,WIMBORNE,,ENGLAND,BH21 3UA,Private Limited Company,Active,United Kingdom,,26/08/2021,31,8,31/05/2024,31/08/2022,MICRO ENTITY,23/09/2022,,0,0,0,0,45112 - Sale of used cars and light motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/13588386,,,,,,,,,,,,,,,,,,,,,08/09/2024,25/08/2023
C M P TRANSPORT LTD,12658335,,,PARK HOUSE,37 CLARENCE STREET,LEICESTER,LEICESTERSHIRE,ENGLAND,LE1 3RW,Private Limited Company,Active,United Kingdom,,09/06/2020,31,7,30/04/2024,31/07/2022,MICRO ENTITY,07/07/2021,,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/12658335,,,,,,,,,,,,,,,,,,,,,22/06/2024,08/06/2023
C M PAINTING AND DECORATING LTD,11797111,,,40 MARKET PLACE,,BELPER,DERBYSHIRE,UNITED KINGDOM,DE56 1FZ,Private Limited Company,Active,United Kingdom,,30/01/2019,31,1,31/10/2024,31/01/2023,TOTAL EXEMPTION FULL,27/02/2020,,0,0,0,0,43341 - Painting,,,,0,0,http://business.data.gov.uk/id/company/11797111,,,,,,,,,,,,,,,,,,,,,12/02/2024,29/01/2023
C M PALLET SERVICES LIMITED,08218933,,,UNIT 7A,RADFORD CRESCENT,BILLERICAY,,ENGLAND,CM12 0DU,Private Limited Company,Active,United Kingdom,,18/09/2012,30,9,30/06/2024,30/09/2022,UNAUDITED ABRIDGED,16/10/2016,18/09/2015,0,0,0,0,52103 - Operation of warehousing and storage facilities for land transport activities,,,,0,0,http://business.data.gov.uk/id/company/08218933,,,,,,,,,,,,,,,,,,,,,02/03/2024,17/02/2023
C M PAYROLLS LIMITED,01295215,,,384 LINTHORPE ROAD,MIDDLESBROUGH,CLEVELAND,,,TS5 6HA,Private Limited Company,Active,United Kingdom,,21/01/1977,31,3,31/12/2023,31/03/2022,MICRO ENTITY,19/01/2017,22/12/2015,0,0,0,0,62030 - Computer facilities management activities,,,,0,0,http://business.data.gov.uk/id/company/01295215,20/02/2006,"C M & CO (COMPUTER SERVICES, CLEVELAND) LIMITED",,,,,,,,,,,,,,,,,,,14/04/2024,31/03/2023
C M PERFORMANCE ENGINEERING LIMITED,07611744,,,DOVE COTTAGE,YARBURGH,LOUTH,LINCOLNSHIRE,,LN11 0PR,Private Limited Company,Active,United Kingdom,,21/04/2011,31,3,31/12/2023,31/03/2022,MICRO ENTITY,19/05/2017,21/04/2016,0,0,0,0,"45400 - Sale, maintenance and repair of motorcycles and related parts and accessories",,,,0,0,http://business.data.gov.uk/id/company/07611744,,,,,,,,,,,,,,,,,,,,,05/05/2024,21/04/2023
C M PITMAN PLUMBING AND HEATING LIMITED,04352639,,,39 BROADWAY,,MERRIOTT,,ENGLAND,TA16 5QQ,Private Limited Company,Active,United Kingdom,,14/01/2002,31,5,29/02/2024,31/05/2022,MICRO ENTITY,11/02/2017,14/01/2016,0,0,0,0,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/04352639,,,,,,,,,,,,,,,,,,,,,31/08/2024,17/08/2023
C M PLANT SALES LTD,NI602653,,,53 ARMAGH ROAD,MOY,DUNGANNON,TYRONE,,BT71 7HZ,Private Limited Company,Active,United Kingdom,,26/03/2010,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,23/04/2017,26/03/2016,0,0,0,0,"47990 - Other retail sale not in stores, stalls or markets",,,,0,0,http://business.data.gov.uk/id/company/NI602653,,,,,,,,,,,,,,,,,,,,,24/03/2024,10/03/2023
C M PLANT SALES SSAS 1803 LTD,07305464,,,C/O WILTON UK (GROUP) LIMITED,17 HANOVER SQUARE,LONDON,,UNITED KINGDOM,W1S 1BN,Private Limited Company,Active,United Kingdom,,06/07/2010,31,7,30/04/2024,31/07/2022,DORMANT,28/08/2016,31/07/2015,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07305464,,,,,,,,,,,,,,,,,,,,,14/08/2024,31/07/2023
C M PRICE SERVICES LIMITED,12254835,,,C/O 2,CEDAR CLOSE,MERTHYR TYDFIL,,WALES,CF47 0LX,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,10/10/2019,31,10,10/07/2021,,NO ACCOUNTS FILED,07/11/2020,,0,0,0,0,43999 - Other specialised construction activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12254835,,,,,,,,,,,,,,,,,,,,,20/11/2020,
C M PRINT LIMITED,04184138,,,61 STATION ROAD,PORTSLADE,BRIGHTON,EAST SUSSEX,,BN41 1DF,Private Limited Company,Active,United Kingdom,,21/03/2001,30,4,31/01/2025,30/04/2023,TOTAL EXEMPTION FULL,31/05/2017,03/05/2016,2,2,0,0,18129 - Printing n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/04184138,,,,,,,,,,,,,,,,,,,,,17/05/2024,03/05/2023
C M PRINTING LIMITED,SC080416,,,78 CARLTON PLACE,GLASGOW,,,,G5 9TH,Private Limited Company,Liquidation,United Kingdom,,14/10/1982,31,3,31/01/2002,31/03/2000,FULL,16/04/2002,19/03/2001,1,1,0,0,2123 - Manufacture of paper stationery,2125 - Manufacture of paper & paperboard goods,2225 - Ancillary printing operations,,0,0,http://business.data.gov.uk/id/company/SC080416,,,,,,,,,,,,,,,,,,,,,02/04/2017,
C M PRIOR LTD,SC534347,,,50 NETHERGREEN CRESCENT,,RENFREW,,UNITED KINGDOM,PA4 8HX,Private Limited Company,Active,United Kingdom,,03/05/2016,31,5,28/02/2025,31/05/2023,MICRO ENTITY,31/05/2017,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/SC534347,,,,,,,,,,,,,,,,,,,,,11/05/2024,27/04/2023
C M PRO CONSTRUCT LTD,10229497,,,286 ROMFORD ROAD,,LONDON,,UNITED KINGDOM,E7 9HD,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,13/06/2016,30,6,30/06/2021,30/06/2019,MICRO ENTITY,14/07/2017,16/06/2016,0,0,0,0,43390 - Other building completion and finishing,,,,0,0,http://business.data.gov.uk/id/company/10229497,,,,,,,,,,,,,,,,,,,,,30/06/2021,16/06/2020
C M PROJECTS LIMITED,14127896,,,LIBERTY HOUSE,30 WHITCHURCH LANE,EDGWARE,,ENGLAND,HA8 6LE,Private Limited Company,Active,United Kingdom,,24/05/2022,31,5,24/02/2024,,NO ACCOUNTS FILED,21/06/2023,,0,0,0,0,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/14127896,,,,,,,,,,,,,,,,,,,,,06/06/2024,23/05/2023
C M PROMOTIONS LIMITED,05762653,,,116 DUKE STREET,LIVERPOOL,MERSEYSIDE,,,L1 5JW,Private Limited Company,Active,United Kingdom,,30/03/2006,30,12,30/09/2023,28/02/2022,TOTAL EXEMPTION FULL,01/03/2017,01/02/2016,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/05762653,,,,,,,,,,,,,,,,,,,,,07/06/2024,24/05/2023
C M PROPERTIES KENT LTD,09620953,,,3 CONQUEROR COURT,,SITTINGBOURNE,,ENGLAND,ME10 5BH,Private Limited Company,Active,United Kingdom,,03/06/2015,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,01/06/2017,04/05/2016,8,8,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/09620953,,,,,,,,,,,,,,,,,,,,,04/08/2024,21/07/2023
C M PROPERTY (WIGAN) LTD,12479385,,,SUITE 2E BLACKTHORN HOUSE SKULL HOUSE LANE,APPLEY BRIDGE,WIGAN,,ENGLAND,WN6 9DB,Private Limited Company,Active,United Kingdom,,24/02/2020,29,2,30/11/2023,28/02/2022,MICRO ENTITY,24/03/2021,,25,21,0,4,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,,0,0,http://business.data.gov.uk/id/company/12479385,,,,,,,,,,,,,,,,,,,,,16/05/2024,02/05/2023
C M PROPERTY HOLDINGS & MANAGEMENT LTD,12891885,,,10 ALLEN FIELD,,ASHFORD,,ENGLAND,TN23 4RD,Private Limited Company,Active,United Kingdom,,21/09/2020,31,3,31/12/2024,31/03/2023,MICRO ENTITY,19/10/2021,,1,1,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/12891885,,,,,,,,,,,,,,,,,,,,,04/10/2023,20/09/2022
C M PROPERTY MANAGEMENT SERVICES LIMITED,13967932,,,36 BRITTON CLOSE,,LONDON,,ENGLAND,SE6 1AP,Private Limited Company,Active,United Kingdom,,10/03/2022,31,3,10/12/2023,,NO ACCOUNTS FILED,07/04/2023,,0,0,0,0,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/13967932,,,,,,,,,,,,,,,,,,,,,23/03/2024,09/03/2023
C M PROPERTY SOLUTIONS LIMITED,06331667,,,19-21 MAIN ROAD,GEDLING,NOTTINGHAM,,ENGLAND,NG4 3HQ,Private Limited Company,Active,United Kingdom,,02/08/2007,29,8,30/11/2023,31/08/2021,MICRO ENTITY,30/08/2016,02/08/2015,0,0,0,0,43210 - Electrical installation,,,,0,0,http://business.data.gov.uk/id/company/06331667,,,,,,,,,,,,,,,,,,,,,16/08/2023,02/08/2022
C M R DEVELOPMENTS (NW) LTD,12715775,,,UNIT 4 CLIFFORD COURT,COOPER WAY,CARLISLE,CUMBRIA,ENGLAND,CA3 0JG,Private Limited Company,Active,United Kingdom,,03/07/2020,31,3,31/12/2023,31/07/2022,MICRO ENTITY,31/07/2021,,0,0,0,0,41100 - Development of building projects,41202 - Construction of domestic buildings,43310 - Plastering,,0,0,http://business.data.gov.uk/id/company/12715775,,,,,,,,,,,,,,,,,,,,,19/12/2023,05/12/2022
C M R ELECTRICAL LIMITED,04769129,,,BOLTON HOUSE FIVE CHIMNEY LANE,HADLOW DOWN,NR UCKFIELD,EAST SUSSEX,ENGLAND,TN22 4DX,Private Limited Company,Active,United Kingdom,,19/05/2003,31,5,29/02/2024,31/05/2022,MICRO ENTITY,16/06/2017,19/05/2016,0,0,0,0,35120 - Transmission of electricity,,,,0,0,http://business.data.gov.uk/id/company/04769129,,,,,,,,,,,,,,,,,,,,,02/06/2024,19/05/2023
C M R EXECUTIVE LIMITED,02862825,,,OLD SCHOOL HOUSE,BEEDON,NEWBURY,,ENGLAND,RG20 8SH,Private Limited Company,Active,United Kingdom,,15/10/1993,31,10,31/07/2024,31/10/2022,MICRO ENTITY,12/11/2016,15/10/2015,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/02862825,,,,,,,,,,,,,,,,,,,,,29/10/2023,15/10/2022
C M R LOGISTICS LIMITED,14620854,,,203 WHITEFIELD DRIVE,,LIVERPOOL,,ENGLAND,L32 0RB,Private Limited Company,Active,United Kingdom,,27/01/2023,31,1,27/10/2024,,NO ACCOUNTS FILED,24/02/2024,,0,0,0,0,52290 - Other transportation support activities,,,,0,0,http://business.data.gov.uk/id/company/14620854,,,,,,,,,,,,,,,,,,,,,09/02/2024,
C M R SYSTEMS LIMITED,03852556,,,C/O VENTHAMS LIMITED MILLHOUSE,32-38 EAST STREET,ROCHFORD,ESSEX,,SS4 1DB,Private Limited Company,Active,United Kingdom,,04/10/1999,31,12,30/09/2024,31/12/2022,DORMANT,01/11/2016,04/10/2015,0,0,0,0,74990 - Non-trading company,,,,0,0,http://business.data.gov.uk/id/company/03852556,,,,,,,,,,,,,,,,,,,,,18/10/2023,04/10/2022
C M REALIZATION LIMITED,07650274,,,38 TRAFALGAR ROAD,,TWICKENHAM,,ENGLAND,TW2 5EJ,Private Limited Company,Active,United Kingdom,,27/05/2011,31,3,31/12/2023,31/03/2022,MICRO ENTITY,24/06/2017,27/05/2016,0,0,0,0,70210 - Public relations and communications activities,,,,0,0,http://business.data.gov.uk/id/company/07650274,,,,,,,,,,,,,,,,,,,,,01/04/2024,18/03/2023
C M RECOVERY LIMITED,SC294849,,,3 MIDDLEMUIR ROAD,COALBURN,LANARK,LANARKSHIRE,,ML11 0NN,Private Limited Company,Active,United Kingdom,,23/12/2005,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,20/01/2017,23/12/2015,0,0,0,0,45200 - Maintenance and repair of motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/SC294849,,,,,,,,,,,,,,,,,,,,,29/04/2024,15/04/2023
C M RENOVATIONS LIMITED,10828573,,,PATHWAYS,PORTH-Y-WAEN,OSWESTRY,SHROPSHIRE,UNITED KINGDOM,SY10 8LY,Private Limited Company,Active,United Kingdom,,21/06/2017,30,6,31/03/2024,30/06/2022,MICRO ENTITY,19/07/2018,,0,0,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/10828573,,,,,,,,,,,,,,,,,,,,,26/06/2024,12/06/2023
C M RESTAURANTS (HOLDINGS) LIMITED,09350734,,,MCDONALD’S RESTAURANT,BRIDGE END ROAD,GRANTHAM,LINCOLNSHIRE,ENGLAND,NG31 7ES,Private Limited Company,Active,United Kingdom,,11/12/2014,31,12,30/12/2023,31/12/2021,FULL,08/01/2017,11/12/2015,0,0,0,0,64209 - Activities of other holding companies n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09350734,,,,,,,,,,,,,,,,,,,,,21/12/2023,07/12/2022
C M RIDGLEY ELECTRICAL SERVICES LIMITED,08444945,,,CHURCH VIEW HALLS LANE,NORTH KELSEY,MARKET RASEN,LINCOLNSHIRE,ENGLAND,LN7 6EG,Private Limited Company,Active,United Kingdom,,14/03/2013,31,3,31/12/2023,31/03/2022,MICRO ENTITY,11/04/2017,14/03/2016,0,0,0,0,33140 - Repair of electrical equipment,,,,0,0,http://business.data.gov.uk/id/company/08444945,,,,,,,,,,,,,,,,,,,,,28/03/2024,14/03/2023
C M ROBERTS SOLUTIONS LIMITED,10609978,,,18 BRYNCOED TERRACE,PENPEDAIRHEOL,HENGOED,,WALES,CF82 8DE,Private Limited Company,Active,United Kingdom,,09/02/2017,28,3,28/12/2023,31/03/2022,MICRO ENTITY,09/03/2018,,0,0,0,0,43999 - Other specialised construction activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10609978,,,,,,,,,,,,,,,,,,,,,22/02/2024,08/02/2023
C M ROBINSON ROOFING LIMITED,07226936,,,7 HUNGATE,,BECCLES,SUFFOLK,,NR34 9TT,Private Limited Company,Active,United Kingdom,,19/04/2010,30,4,31/01/2024,30/04/2022,TOTAL EXEMPTION FULL,17/05/2017,19/04/2016,0,0,0,0,43910 - Roofing activities,,,,0,0,http://business.data.gov.uk/id/company/07226936,,,,,,,,,,,,,,,,,,,,,03/05/2024,19/04/2023
C M RODGERS CONSULTING LTD,14729418,,,5 ALBA CLOSE,MIDDLELEAZE,SWINDON,,ENGLAND,SN5 5TL,Private Limited Company,Active,United Kingdom,,14/03/2023,31,3,14/12/2024,,NO ACCOUNTS FILED,11/04/2024,,0,0,0,0,62020 - Information technology consultancy activities,,,,0,0,http://business.data.gov.uk/id/company/14729418,,,,,,,,,,,,,,,,,,,,,27/03/2024,
C M ROOFING & GUTTERING LTD,14315490,,,23A THE PRECINCT,LONDON ROAD,WATERLOOVILLE,HAMPSHIRE,UNITED KINGDOM,PO7 7NJ,Private Limited Company,Active,United Kingdom,,24/08/2022,31,8,24/05/2024,,NO ACCOUNTS FILED,21/09/2023,,0,0,0,0,43290 - Other construction installation,43910 - Roofing activities,,,0,0,http://business.data.gov.uk/id/company/14315490,,,,,,,,,,,,,,,,,,,,,06/09/2024,23/08/2023
C M ROOFING LTD,08269099,,,UNIT 19B THE WREN CENTRE,WESTBOURNE ROAD,EMSWORTH,HAMPSHIRE,,PO10 7SU,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,25/10/2012,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,22/11/2016,25/10/2015,0,0,0,0,43910 - Roofing activities,,,,0,0,http://business.data.gov.uk/id/company/08269099,19/03/2013,C MOORE ROOFING LIMITED,,,,,,,,,,,,,,,,,,,08/11/2022,25/10/2021
C M ROOKE LIMITED,12124127,,,THE GREYHOUND,35 KENNEDY SQUARE,LEAMINGTON SPA,,ENGLAND,CV32 4SY,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,26/07/2019,31,7,30/04/2022,31/07/2020,MICRO ENTITY,23/08/2020,,0,0,0,0,56302 - Public houses and bars,,,,0,0,http://business.data.gov.uk/id/company/12124127,,,,,,,,,,,,,,,,,,,,,08/08/2022,25/07/2021
C M ROTHERY CONSULTANCY SERVICES LIMITED,11033816,,,FERNILEA,11 NORTH END,WISBECH,,ENGLAND,PE13 1PE,Private Limited Company,Active,United Kingdom,,26/10/2017,31,10,31/07/2024,31/10/2022,MICRO ENTITY,23/11/2018,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/11033816,,,,,,,,,,,,,,,,,,,,,08/11/2023,25/10/2022
C M ROUGHLEY BSL INTERPRETATIONS LIMITED,07441787,,,178 EASTON ROAD,HUYTON,LIVERPOOL,MERSEYSIDE,,L36 4PD,Private Limited Company,Active,United Kingdom,,16/11/2010,30,11,31/08/2024,30/11/2022,TOTAL EXEMPTION FULL,14/12/2016,16/11/2015,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07441787,25/11/2016,C M ROGHLEY BSL INTERPRETATIONS LIMITED,,,,,,,,,,,,,,,,,,,30/11/2023,16/11/2022
C M ROWLINSON LIMITED,05288792,C/O A WOOD AND CO LLP,,18 - 20 MOORLAND ROAD,BURSLEM,STOKE-ON-TRENT,STAFFORDSHIRE,,ST6 1DW,Private Limited Company,Active,United Kingdom,,17/11/2004,30,11,31/08/2024,30/11/2022,TOTAL EXEMPTION FULL,15/12/2016,17/11/2015,0,0,0,0,01610 - Support activities for crop production,,,,0,0,http://business.data.gov.uk/id/company/05288792,,,,,,,,,,,,,,,,,,,,,01/12/2023,17/11/2022
C M S (ESSEX) LIMITED,06169112,,,215 CHIGNAL ROAD,,CHELMSFORD,,ENGLAND,CM1 4SS,Private Limited Company,Active,United Kingdom,,19/03/2007,31,3,31/12/2023,31/03/2022,MICRO ENTITY,16/04/2017,19/03/2016,0,0,0,0,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/06169112,04/11/2008,CHRIS MOORHOUSE SERVICES LIMITED,,,,,,,,,,,,,,,,,,,04/04/2024,21/03/2023
C M S (KTP) LTD,14226500,,,170 HARTON HOUSE ROAD,,SOUTH SHIELDS,,UNITED KINGDOM,NE34 6EA,Private Limited Company,Active,United Kingdom,,11/07/2022,31,7,30/04/2025,31/07/2023,MICRO ENTITY,08/08/2023,,0,0,0,0,41202 - Construction of domestic buildings,70229 - Management consultancy activities other than financial management,,,0,0,http://business.data.gov.uk/id/company/14226500,,,,,,,,,,,,,,,,,,,,,24/07/2024,10/07/2023
C M S BUILDERS (SOMERSET) LIMITED,04724216,,,ALBERT GOODMAN LLP GOODWOOD HOUSE,BLACKBROOK PARK AVENUE,TAUNTON,SOMERSET,,TA1 2PX,Private Limited Company,Liquidation,United Kingdom,,06/04/2003,30,6,30/06/2022,30/06/2020,TOTAL EXEMPTION FULL,04/05/2017,06/04/2016,0,0,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/04724216,,,,,,,,,,,,,,,,,,,,,20/04/2023,06/04/2022
C M S ELECTRICAL WHOLESALE LTD,05664855,,,9 HURST ROAD,LONGFORD,COVENTRY,,,CV6 6EG,Private Limited Company,Active,United Kingdom,,03/01/2006,31,1,31/10/2023,31/01/2022,TOTAL EXEMPTION FULL,20/03/2017,20/02/2016,0,0,0,0,"46439 - Wholesale of radio, television goods & electrical household appliances (other than records, tapes, CD's & video tapes and the equipment used for playing them)",,,,0,0,http://business.data.gov.uk/id/company/05664855,,,,,,,,,,,,,,,,,,,,,05/03/2024,20/02/2023
C M S INSTALLATIONS LTD,11418258,,,"2 SCOTT COURT , 2 SCOTT COURT",50 SILVERTHORNE ROAD,LAMBETH,LONDON,UNITED KINGDOM,SW8 3HD,Private Limited Company,Active,United Kingdom,,15/06/2018,30,6,31/03/2024,30/06/2022,MICRO ENTITY,13/07/2019,,0,0,0,0,43210 - Electrical installation,,,,0,0,http://business.data.gov.uk/id/company/11418258,,,,,,,,,,,,,,,,,,,,,14/04/2024,31/03/2023
