CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
VALIDUS PROPERTY CONSULTANTS LIMITED,09498084,,,"OFFICE A3, HANOVER BUSINESS CENTRE",THE ROE,ST. ASAPH,DENBIGHSHIRE,WALES,LL17 0LT,Private Limited Company,Active,United Kingdom,,19/03/2015,31,3,31/12/2023,31/12/2021,TOTAL EXEMPTION FULL,16/04/2017,19/03/2016,0,0,0,0,74902 - Quantity surveying activities,,,,0,0,http://business.data.gov.uk/id/company/09498084,07/03/2019,VALIDUS COMMERCIAL PROPERTY CONSULTANTS LIMITED,,,,,,,,,,,,,,,,,,,02/04/2024,19/03/2023
VALIDUS PROPERTY DEVELOPMENTS LIMITED,09070049,,,7 CONVENT CLOSE,,UPMINSTER,ESSEX,ENGLAND,RM14 2FA,Private Limited Company,Active,United Kingdom,,04/06/2014,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,02/07/2017,04/06/2016,4,2,0,2,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/09070049,,,,,,,,,,,,,,,,,,,,,24/03/2024,10/03/2023
VALIDUS PROPERTY HOLDINGS LIMITED,10057568,,,7 CONVENT CLOSE,,UPMINSTER,ESSEX,ENGLAND,RM14 2FA,Private Limited Company,Active,United Kingdom,,11/03/2016,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,08/04/2017,,2,2,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/10057568,,,,,,,,,,,,,,,,,,,,,25/03/2024,11/03/2023
VALIDUS PROPERTY MANAGEMENT LIMITED,09660905,,,7 CONVENT CLOSE,,UPMINSTER,,ENGLAND,RM14 2FA,Private Limited Company,Active,United Kingdom,,29/06/2015,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,27/07/2017,29/06/2016,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/09660905,,,,,,,,,,,,,,,,,,,,,03/04/2024,20/03/2023
VALIDUS PROTECTIVE SERVICES LIMITED,08071418,,,40 ROOKS NEST ROAD,OUTWOOD,WAKEFIELD,WEST YORKSHIRE,ENGLAND,WF1 3DX,Private Limited Company,Active,United Kingdom,,16/05/2012,31,5,28/02/2025,31/05/2023,MICRO ENTITY,03/06/2017,06/05/2016,0,0,0,0,80100 - Private security activities,,,,0,0,http://business.data.gov.uk/id/company/08071418,,,,,,,,,,,,,,,,,,,,,20/05/2024,06/05/2023
VALIDUS RISK MANAGEMENT LIMITED,07140753,,,2ND FLOOR 119-120,HIGH STREET,ETON,BERKSHIRE,,SL4 6AN,Private Limited Company,Active,United Kingdom,,29/01/2010,31,12,30/09/2024,31/12/2022,GROUP,27/02/2017,30/01/2016,2,0,0,2,66190 - Activities auxiliary to financial intermediation n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07140753,,,,,,,,,,,,,,,,,,,,,13/02/2024,30/01/2023
VALIDUS SERVICES LIMITED,04739021,,,UNIT 15 TANING COURT,HOWLEY,WARRINGTON,CHESHIRE,ENGLAND,WA1 2HF,Private Limited Company,Active,United Kingdom,,17/04/2003,30,4,31/01/2024,30/04/2022,UNAUDITED ABRIDGED,15/05/2017,17/04/2016,0,0,0,0,96010 - Washing and (dry-)cleaning of textile and fur products,,,,0,0,http://business.data.gov.uk/id/company/04739021,,,,,,,,,,,,,,,,,,,,,18/05/2024,04/05/2023
VALIDUS TECHNOLOGIES LIMITED,13686137,,,FABER HOUSE,EASTERN ROAD,ROMFORD,,ENGLAND,RM1 3PJ,Private Limited Company,Active,United Kingdom,,18/10/2021,31,10,31/07/2024,31/10/2022,DORMANT,15/11/2022,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13686137,,,,,,,,,,,,,,,,,,,,,31/10/2023,17/10/2022
VALIDUS TECHNOLOGY LIMITED,04529275,,,"HARTFIELD PLACE, 40-44 HIGH","STREET, NORTHWOOD",MIDDLESEX,,,HA6 1BN,Private Limited Company,Active,United Kingdom,,09/09/2002,31,3,31/12/2024,31/03/2023,UNAUDITED ABRIDGED,07/10/2016,09/09/2015,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/04529275,,,,,,,,,,,,,,,,,,,,,23/09/2024,09/09/2023
VALIDUS WEALTH MANAGEMENT LIMITED,07107845,,,BLACK BULL HOUSE 353-355 STATION ROAD,BAMBER BRIDGE,PRESTON,LANCASHIRE,,PR5 6EE,Private Limited Company,Active,United Kingdom,,17/12/2009,31,1,31/10/2024,31/01/2023,TOTAL EXEMPTION FULL,22/07/2017,24/06/2016,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07107845,,,,,,,,,,,,,,,,,,,,,08/07/2024,24/06/2023
VALIDUSLM (2019) LIMITED,12217814,,,BERKELEY SUITE,35 BERKELEY SQUARE,LONDON,,ENGLAND,W1J 5BF,Private Limited Company,Active,United Kingdom,,20/09/2019,31,1,31/10/2024,31/01/2023,MICRO ENTITY,18/10/2020,,0,0,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/12217814,,,,,,,,,,,,,,,,,,,,,03/10/2024,19/09/2023
VALIDVIEWNETWORK LIMITED,14391416,,,FLAT 1-4,223 CITY ROAD,CARDIFF,,WALES,CF24 3JD,Private Limited Company,Active,United Kingdom,,02/10/2022,31,10,02/07/2024,,NO ACCOUNTS FILED,30/10/2023,,0,0,0,0,02100 - Silviculture and other forestry activities,02400 - Support services to forestry,63910 - News agency activities,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",0,0,http://business.data.gov.uk/id/company/14391416,,,,,,,,,,,,,,,,,,,,,15/10/2023,
VALIDWAY LIMITED,01345073,,,14TH FLOOR,33 CAVENDISH SQUARE,LONDON,,UNITED KINGDOM,W1G 0PW,Private Limited Company,Active,United Kingdom,,21/12/1977,30,5,29/02/2024,31/05/2022,TOTAL EXEMPTION FULL,04/02/2017,07/01/2016,2,0,0,2,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/01345073,,,,,,,,,,,,,,,,,,,,,21/01/2024,07/01/2023
VALIENT GROUP LIMITED,14655919,,,15 WEAVERDALE,SHOEBURYNESS,SOUTHEND-ON-SEA,,ENGLAND,SS3 8XL,Private Limited Company,Active,United Kingdom,,10/02/2023,28,2,10/11/2024,,NO ACCOUNTS FILED,09/03/2024,,0,0,0,0,80100 - Private security activities,,,,0,0,http://business.data.gov.uk/id/company/14655919,,,,,,,,,,,,,,,,,,,,,23/02/2024,
VALIENT LLP,OC330612,,,THE OLD BANK,OLD MARKET PLACE,ALTRINCHAM,CHESHIRE,,WA14 4PA,Limited Liability Partnership,Active,United Kingdom,,17/08/2007,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,14/09/2016,17/08/2015,2,2,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/OC330612,,,,,,,,,,,,,,,,,,,,,31/08/2024,17/08/2023
VALIENTE LTD,12827215,,,282 HOLLOWAY ROAD,,LONDON,,ENGLAND,N7 6NJ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,20/08/2020,31,8,31/05/2023,31/08/2021,MICRO ENTITY,17/09/2021,,0,0,0,0,"47990 - Other retail sale not in stores, stalls or markets",,,,0,0,http://business.data.gov.uk/id/company/12827215,,,,,,,,,,,,,,,,,,,,,02/09/2023,19/08/2022
VALIER CHISLEHURST LTD,12707889,,,109 BAKER STREET,C/O GOLDWYNS,LONDON,,ENGLAND,W1U 6RP,Private Limited Company,Active,United Kingdom,,30/06/2020,30,6,31/03/2025,30/06/2023,DORMANT,28/07/2021,,0,0,0,0,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/12707889,,,,,,,,,,,,,,,,,,,,,20/06/2024,06/06/2023
VALIER PROPERTY LTD,11772271,,,109 BAKER STREET,C/O GOLDWYNS,LONDON,,UNITED KINGDOM,W1U 6RP,Private Limited Company,Active,United Kingdom,,17/01/2019,30,1,30/10/2023,31/01/2022,TOTAL EXEMPTION FULL,14/02/2020,,0,0,0,0,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/11772271,,,,,,,,,,,,,,,,,,,,,30/01/2024,16/01/2023
VALIERO COACHING LIMITED,13907618,,,BRIGHTFIELD BUSINESS HUB BAKEWELL ROAD,ORTON SOUTHGATE,PETERBOROUGH,CAMBRIDGESHIRE,ENGLAND,PE2 6XU,Private Limited Company,Active,United Kingdom,,10/02/2022,28,2,30/11/2024,28/02/2023,DORMANT,10/03/2023,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13907618,22/05/2023,VALIERO HOLDINGS LIMITED,,,,,,,,,,,,,,,,,,,16/06/2024,02/06/2023
VALIERPAR OUTSOURCE LTD,13922543,,,NO 4,58A HIGH STREET,DERBYSHIRE,,UNITED KINGDOM,DE73 8GJ,Private Limited Company,Active,United Kingdom,,17/02/2022,28,2,17/11/2023,,NO ACCOUNTS FILED,17/03/2023,,0,0,0,0,46900 - Non-specialised wholesale trade,,,,0,0,http://business.data.gov.uk/id/company/13922543,,,,,,,,,,,,,,,,,,,,,01/03/2024,16/02/2023
VALIES LTD,13323934,,,75A DERBY ROAD,LONG EATON,NOTTINGHAM,,UNITED KINGDOM,NG10 1LU,Private Limited Company,Active,United Kingdom,,09/04/2021,5,4,05/01/2024,05/04/2022,MICRO ENTITY,07/05/2022,,0,0,0,0,82920 - Packaging activities,,,,0,0,http://business.data.gov.uk/id/company/13323934,,,,,,,,,,,,,,,,,,,,,22/04/2024,08/04/2023
VALIEVSO INTERNATIONAL LIMITED,10811468,,,64 PRINCES COURT 88 BROMPTON ROAD,KNIGHTSBRIDGE,LONDON,,UNITED KINGDOM,SW3 1ET,Private Limited Company,Active,United Kingdom,,09/06/2017,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,07/07/2018,,0,0,0,0,64999 - Financial intermediation not elsewhere classified,70229 - Management consultancy activities other than financial management,,,0,0,http://business.data.gov.uk/id/company/10811468,,,,,,,,,,,,,,,,,,,,,22/06/2024,08/06/2023
VALIEX ENGINEERING SERVICES LTD,SC744973,,,26-30 MARINE PLACE,,BUCKIE,,UNITED KINGDOM,AB56 1UT,Private Limited Company,Active,United Kingdom,,21/09/2022,30,9,21/06/2024,,NO ACCOUNTS FILED,19/10/2023,,0,0,0,0,71122 - Engineering related scientific and technical consulting activities,,,,0,0,http://business.data.gov.uk/id/company/SC744973,,,,,,,,,,,,,,,,,,,,,04/10/2023,
VALIF CONSTRUCTIONS LTD,14623423,,,58 JUBILEE STREET,,MIDDLESBROUGH,,ENGLAND,TS3 6QJ,Private Limited Company,Active,United Kingdom,,28/01/2023,31,1,28/10/2024,,NO ACCOUNTS FILED,25/02/2024,,0,0,0,0,41202 - Construction of domestic buildings,81210 - General cleaning of buildings,,,0,0,http://business.data.gov.uk/id/company/14623423,,,,,,,,,,,,,,,,,,,,,10/02/2024,
VALIFFY CLEANING SERVICES LIMITED,14467944,,,31 COMET DRIVE,,WOLVERHAMPTON,WEST MIDLANDS,UNITED KINGDOM,WV10 9AZ,Private Limited Company,Active,United Kingdom,,07/11/2022,30,11,07/08/2024,,NO ACCOUNTS FILED,05/12/2023,,0,0,0,0,81299 - Other cleaning services,,,,0,0,http://business.data.gov.uk/id/company/14467944,,,,,,,,,,,,,,,,,,,,,20/11/2023,
VALIG YORK LTD,12407284,,,37 MITCHELL WAY,,YORK,,ENGLAND,YO30 4SW,Private Limited Company,Active,United Kingdom,,16/01/2020,31,1,31/10/2024,31/01/2023,MICRO ENTITY,13/02/2021,,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/12407284,,,,,,,,,,,,,,,,,,,,,17/01/2024,03/01/2023
VALIGNMENT LTD,09209275,,,4 MASLIN'S CLOSE,RAMSBURY,MARLBOROUGH,,,SN8 2QQ,Private Limited Company,Active,United Kingdom,,09/09/2014,28,2,30/11/2024,28/02/2023,TOTAL EXEMPTION FULL,07/10/2016,09/09/2015,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09209275,,,,,,,,,,,,,,,,,,,,,23/09/2024,09/09/2023
VALIGROUP DEVELOPMENTS LIMITED,12454987,,,DILLYWOOD GARDEN CENTRE,DILLYWOOD LANE,HIGHAM,KENT,UNITED KINGDOM,ME3 7NT,Private Limited Company,Active,United Kingdom,,11/02/2020,31,3,31/12/2023,31/03/2022,MICRO ENTITY,11/03/2021,,0,0,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/12454987,,,,,,,,,,,,,,,,,,,,,24/02/2024,10/02/2023
VALIGROUP HOLDINGS LIMITED,12417651,,,DILLYWOOD GARDEN CENTRE,DILLYWOOD LANE,HIGHAM,KENT,UNITED KINGDOM,ME3 7NT,Private Limited Company,Active,United Kingdom,,21/01/2020,31,3,31/12/2023,31/03/2022,MICRO ENTITY,18/02/2021,,0,0,0,0,64209 - Activities of other holding companies n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12417651,,,,,,,,,,,,,,,,,,,,,03/02/2024,20/01/2023
VALIGROUP LTD,04709123,,,DILLYWOOD GARDEN CENTRE,DILLYWOOD LANE,HIGHAM,KENT,,ME3 7NT,Private Limited Company,Active,United Kingdom,,24/03/2003,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,21/04/2017,24/03/2016,0,0,0,0,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/04709123,15/12/2011,VALI ENGINEERING LIMITED,,,,,,,,,,,,,,,,,,,06/04/2024,23/03/2023
VALIHA CONSULTANCY LTD,11801706,,,25 BASSETT CRESCENT EAST,,SOUTHAMPTON,,UNITED KINGDOM,SO16 7PD,Private Limited Company,Active,United Kingdom,,01/02/2019,31,3,31/12/2023,31/03/2022,MICRO ENTITY,29/02/2020,,0,0,0,0,62020 - Information technology consultancy activities,62090 - Other information technology service activities,,,0,0,http://business.data.gov.uk/id/company/11801706,,,,,,,,,,,,,,,,,,,,,14/02/2024,31/01/2023
VALIHEALTH LTD,14448823,,,45 HERTFORD STREET,MAYFAIR,LONDON,,ENGLAND,W1J 7SN,Private Limited Company,Active,United Kingdom,,28/10/2022,31,10,28/07/2024,,NO ACCOUNTS FILED,25/11/2023,,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/14448823,,,,,,,,,,,,,,,,,,,,,10/11/2023,
VALII LTD,13068797,,,27 OLD GLOUCESTER STREET,,LONDON,,UNITED KINGDOM,WC1N 3AX,Private Limited Company,Active,United Kingdom,,07/12/2020,31,12,30/09/2024,31/12/2022,DORMANT,04/01/2022,,0,0,0,0,62012 - Business and domestic software development,,,,0,0,http://business.data.gov.uk/id/company/13068797,,,,,,,,,,,,,,,,,,,,,20/12/2023,06/12/2022
VALIK&COJAN LTD,11475032,,,169 WHINFELL WAY,,GRAVESEND,,ENGLAND,DA12 4RZ,Private Limited Company,Active,United Kingdom,,20/07/2018,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,17/08/2019,,0,0,0,0,52290 - Other transportation support activities,,,,0,0,http://business.data.gov.uk/id/company/11475032,,,,,,,,,,,,,,,,,,,,,02/08/2024,19/07/2023
VALIKA PROPERTY SERVICE LTD,13650282,,,DOOR 11,203-205 THE VALE,LONDON,,ENGLAND,W3 7QS,Private Limited Company,Active,United Kingdom,,29/09/2021,30,9,30/06/2024,30/09/2022,MICRO ENTITY,27/10/2022,,0,0,0,0,43390 - Other building completion and finishing,,,,0,0,http://business.data.gov.uk/id/company/13650282,,,,,,,,,,,,,,,,,,,,,12/10/2023,28/09/2022
VALIKEM LTD,13161445,,,12 COLTSFOOT PLACE,CONNIBURROW,MILTON KEYNES,BUCKS,UNITED KINGDOM,MK14 7DB,Private Limited Company,Active,United Kingdom,,27/01/2021,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,24/02/2022,,0,0,0,0,81210 - General cleaning of buildings,,,,0,0,http://business.data.gov.uk/id/company/13161445,,,,,,,,,,,,,,,,,,,,,09/02/2024,26/01/2023
VALILEOZ LTD,14632882,,,OFFICE 2,45A RODNEY ROAD,BACKWELL,,,BS48 3HW,Private Limited Company,Active,United Kingdom,,01/02/2023,28,2,01/11/2024,,NO ACCOUNTS FILED,29/02/2024,,0,0,0,0,43390 - Other building completion and finishing,,,,0,0,http://business.data.gov.uk/id/company/14632882,,,,,,,,,,,,,,,,,,,,,14/02/2024,
VALILIN HUIENT LTD,14545796,,,OFFICE 2170,"58 PEREGRINE ROAD, HAINAULT, ILFORD",ESSEX,,UNITED KINGDOM,IG6 3SZ,Private Limited Company,Active,United Kingdom,,16/12/2022,31,12,16/09/2024,,NO ACCOUNTS FILED,13/01/2024,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/14545796,,,,,,,,,,,,,,,,,,,,,29/12/2023,
VALIMED LTD,13442557,,,2 WANSBROUGH ROAD,,WESTON-SUPER-MARE,,ENGLAND,BS22 7QZ,Private Limited Company,Active,United Kingdom,,07/06/2021,30,6,31/03/2024,30/06/2022,DORMANT,05/07/2022,,0,0,0,0,43210 - Electrical installation,82990 - Other business support service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/13442557,16/05/2023,DANGERFIELD HIRE LTD,,,,,,,,,,,,,,,,,,,30/05/2024,16/05/2023
VALIMET HOLDINGS LIMITED,13465263,,,15A OLD HIGH STREET,QUARRY BANK,BRIERLEY HILL,,UNITED KINGDOM,DY5 2JA,Private Limited Company,Active,United Kingdom,,18/06/2021,31,3,31/12/2024,31/03/2023,MICRO ENTITY,16/07/2022,,0,0,0,0,64209 - Activities of other holding companies n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13465263,,,,,,,,,,,,,,,,,,,,,02/07/2024,18/06/2023
VALIMET LTD,11123367,,,15A OLD HIGH STREET,QUARRY BANK,BRIERLEY HILL,WEST MIDLANDS,UNITED KINGDOM,DY5 2JA,Private Limited Company,Active,United Kingdom,,22/12/2017,31,3,31/12/2024,31/03/2023,MICRO ENTITY,19/01/2019,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11123367,,,,,,,,,,,,,,,,,,,,,04/01/2024,21/12/2022
VALIMEX (IMPORT & EXPORT) LIMITED,01479813,,,40-42 STANDARD ROAD,PARK ROYAL,LONDON,,,NW10 6EU,Private Limited Company,Active,United Kingdom,,18/02/1980,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,28/04/2017,31/03/2016,8,3,0,5,46310 - Wholesale of fruit and vegetables,,,,0,0,http://business.data.gov.uk/id/company/01479813,,,,,,,,,,,,,,,,,,,,,14/04/2024,31/03/2023
VALIMI LTD,14713707,,,5A CHURCH STREET,,EDENBRIDGE,,ENGLAND,TN8 5BD,Private Limited Company,Active,United Kingdom,,07/03/2023,31,3,07/12/2024,,NO ACCOUNTS FILED,04/04/2024,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/14713707,,,,,,,,,,,,,,,,,,,,,20/03/2024,
VALIMIRAUTA LIMITED,10426569,,,2 ALAN SCOTNEY COURT,314A FRATTON ROAD,PORTSMOUTH,,UNITED KINGDOM,PO1 5JX,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,13/10/2016,31,10,31/07/2023,31/10/2021,MICRO ENTITY,10/11/2017,,0,0,0,0,43999 - Other specialised construction activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10426569,,,,,,,,,,,,,,,,,,,,,26/10/2022,12/10/2021
VALIMOHAMED LIMITED,12031221,,,"MAGNOLIA HOUSE, SPRING VILLA PARK",11 SPRING VILLA ROAD,EDGWARE,,ENGLAND,HA8 7EB,Private Limited Company,Active,United Kingdom,,04/06/2019,30,5,29/02/2024,31/05/2022,MICRO ENTITY,02/07/2020,,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/12031221,,,,,,,,,,,,,,,,,,,,,17/06/2024,03/06/2023
VALIMON LIMITED,14626113,,,KEMP HOUSE,160 CITY ROAD,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,30/01/2023,31,1,30/10/2024,,NO ACCOUNTS FILED,27/02/2024,,0,0,0,0,58290 - Other software publishing,62012 - Business and domestic software development,62020 - Information technology consultancy activities,"63110 - Data processing, hosting and related activities",0,0,http://business.data.gov.uk/id/company/14626113,,,,,,,,,,,,,,,,,,,,,12/02/2024,
VALIMPEX SANITO LTD,13034871,,,1 DRYDALE AVENUE,,NORTHAMPTON,,ENGLAND,NN3 2RL,Private Limited Company,Active,United Kingdom,,20/11/2020,30,11,31/08/2024,30/11/2022,MICRO ENTITY,18/12/2021,,0,0,0,0,43341 - Painting,43390 - Other building completion and finishing,49410 - Freight transport by road,,0,0,http://business.data.gov.uk/id/company/13034871,,,,,,,,,,,,,,,,,,,,,19/11/2023,05/11/2022
VALIN GENETICS LIMITED,11614977,,,CENTENARY HOUSE PENINSULA PARK,RYDON LANE,EXETER,,UNITED KINGDOM,EX2 7XE,Private Limited Company,Active,United Kingdom,,10/10/2018,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,07/11/2019,,1,1,0,0,01300 - Plant propagation,96090 - Other service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/11614977,,,,,,,,,,,,,,,,,,,,,20/10/2023,06/10/2022
VALIN TECHNOLOGIES LTD,08336115,,,25 OLD BROAD STREET,REGUS TOWER 42,LONDON,,UNITED KINGDOM,EC2N 1HN,Private Limited Company,Active,United Kingdom,,19/12/2012,31,3,31/12/2023,31/03/2022,MICRO ENTITY,28/01/2017,31/12/2015,0,0,0,0,62012 - Business and domestic software development,62020 - Information technology consultancy activities,62030 - Computer facilities management activities,85600 - Educational support services,0,0,http://business.data.gov.uk/id/company/08336115,,,,,,,,,,,,,,,,,,,,,12/01/2024,29/12/2022
VALIN TRANS LIMITED,14154650,,,58 TOTTENHAM LANE,,LONDON,,ENGLAND,N8 7EE,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,07/06/2022,30,6,07/03/2024,,NO ACCOUNTS FILED,05/07/2023,,0,0,0,0,"49100 - Passenger rail transport, interurban",49390 - Other passenger land transport,,,0,0,http://business.data.gov.uk/id/company/14154650,,,,,,,,,,,,,,,,,,,,,20/06/2023,
VALINA'S FOOD LTD,13524246,,,22 GUARDSMAN TONY DOWNES WAY,DROYLSDEN,MANCHESTER,TAMESIDE,,M43 6NZ,Private Limited Company,Active,United Kingdom,,22/07/2021,31,7,30/04/2024,31/07/2022,MICRO ENTITY,19/08/2022,,0,0,0,0,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,,,0,0,http://business.data.gov.uk/id/company/13524246,,,,,,,,,,,,,,,,,,,,,12/09/2024,29/08/2023
VALINCH & MALLET LIMITED,09762961,,,7 BELL YARD,,LONDON,,ENGLAND,WC2A 2JR,Private Limited Company,Active,United Kingdom,,04/09/2015,30,9,30/06/2024,30/09/2022,MICRO ENTITY,02/10/2016,,0,0,0,0,"46342 - Wholesale of wine, beer, spirits and other alcoholic beverages",70229 - Management consultancy activities other than financial management,,,0,0,http://business.data.gov.uk/id/company/09762961,,,,,,,,,,,,,,,,,,,,,03/09/2024,20/08/2023
VALINCH LIMITED,05347650,,,6 ALBANY VILLAS,,HOVE,EAST SUSSEX,,BN3 2RU,Private Limited Company,Active,United Kingdom,,31/01/2005,31,1,31/10/2024,31/01/2023,MICRO ENTITY,07/11/2016,10/10/2015,0,0,0,0,90030 - Artistic creation,,,,0,0,http://business.data.gov.uk/id/company/05347650,,,,,,,,,,,,,,,,,,,,,24/10/2023,10/10/2022
VALINCO LTD,11729358,,,520 BIRCHWOOD BOULEVARD,BIRCHWOOD,WARRINGTON,,ENGLAND,WA3 7QX,Private Limited Company,Active,United Kingdom,,17/12/2018,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,14/01/2020,,0,0,0,0,46190 - Agents involved in the sale of a variety of goods,46760 - Wholesale of other intermediate products,62020 - Information technology consultancy activities,82990 - Other business support service activities n.e.c.,0,0,http://business.data.gov.uk/id/company/11729358,,,,,,,,,,,,,,,,,,,,,24/12/2023,10/12/2022
VALINDA ENTERPRISES LIMITED,OE030507,,,TRIDENT CHAMBERS,P. O. BOX 146,ROAD TOWN,TORTOLA,"VIRGIN ISLANDS, BRITISH",,Overseas Entity,Active,"VIRGIN ISLANDS, BRITISH",,19/07/2023,,,,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/OE030507,,,,,,,,,,,,,,,,,,,,,01/08/2024,
VALINDA LIMITED,14805629,,,FLAT 14 REGIS PLACE,10 LLANVANOR ROAD,LONDON,,UNITED KINGDOM,NW2 2AP,Private Limited Company,Active,United Kingdom,,15/04/2023,30,4,15/01/2025,,NO ACCOUNTS FILED,13/05/2024,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/14805629,,,,,,,,,,,,,,,,,,,,,28/04/2024,
VALINDRA GROUP & ASSOCIATES SQP,SG000603,,,THE VELINDRE GROUP,2ND FLOOR CLYDE OFFICES,GLASGOW,,,G2 1BP,Scottish Partnership,Active,United Kingdom,,18/11/2020,,,,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/SG000603,,,,,,,,,,,,,,,,,,,,,05/12/2022,21/11/2021
VALINDRA GROUP LTD,SC688116,,,2ND FLOOR CLYDE OFFICES,48 WEST GEORGES STREET,GLASGOW,,SCOTLAND,G2 1BP,Private Limited Company,Active,United Kingdom,,04/02/2021,28,2,30/11/2023,07/03/2022,UNAUDITED ABRIDGED,04/03/2022,,0,0,0,0,01500 - Mixed farming,02100 - Silviculture and other forestry activities,45112 - Sale of used cars and light motor vehicles,"46610 - Wholesale of agricultural machinery, equipment and supplies",0,0,http://business.data.gov.uk/id/company/SC688116,,,,,,,,,,,,,,,,,,,,,23/02/2024,09/02/2023
