CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
SCALEUP VENTURES LTD,14470198,,,45 GRESHAM STREET,,LONDON,,UNITED KINGDOM,EC2V 7BG,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,08/11/2022,30,11,08/08/2024,,NO ACCOUNTS FILED,06/12/2023,,0,0,0,0,71122 - Engineering related scientific and technical consulting activities,,,,0,0,http://business.data.gov.uk/id/company/14470198,,,,,,,,,,,,,,,,,,,,,21/11/2023,
SCALEUPDATA LIMITED,14500553,,,13 DEVON BANK,PORTSMOUTH ROAD,GUILDFORD,SURREY,ENGLAND,GU2 4DQ,Private Limited Company,Active,United Kingdom,,23/11/2022,30,11,23/08/2024,,NO ACCOUNTS FILED,21/12/2023,,0,0,0,0,62020 - Information technology consultancy activities,,,,0,0,http://business.data.gov.uk/id/company/14500553,16/05/2023,INTELLEVO LIMITED,,,,,,,,,,,,,,,,,,,06/12/2023,
SCALEUPPLANS LTD,11971740,,,"MARSHALL HOUSE, SUITE 21-25",124 MIDDLETON ROAD,MORDEN,SURREY,ENGLAND,SM4 6RW,Private Limited Company,Active,United Kingdom,,30/04/2019,30,4,31/01/2024,30/04/2022,TOTAL EXEMPTION FULL,28/05/2020,,4,4,0,0,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/11971740,02/05/2019,SCALPEUP PLANS LTD,,,,,,,,,,,,,,,,,,,10/06/2024,27/05/2023
SCALEUS LIMITED,14839443,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,02/05/2023,31,5,02/02/2025,,NO ACCOUNTS FILED,30/05/2024,,0,0,0,0,78300 - Human resources provision and management of human resources functions,,,,0,0,http://business.data.gov.uk/id/company/14839443,,,,,,,,,,,,,,,,,,,,,15/05/2024,
SCALEVERSE LTD,15011849,,,FLAT 1,51 HILL STREET,LONDON,,ENGLAND,W1J 5NB,Private Limited Company,Active,United Kingdom,,18/07/2023,31,7,18/04/2025,,NO ACCOUNTS FILED,15/08/2024,,0,0,0,0,66300 - Fund management activities,,,,0,0,http://business.data.gov.uk/id/company/15011849,,,,,,,,,,,,,,,,,,,,,31/07/2024,
SCALEVIEW LIMITED,01579650,,,6 BRENTWOOD COURT,NORTH PARADE,LEEDS,WEST YORKSHIRE,,LS16 5QB,Private Limited Company,Active,United Kingdom,,12/08/1981,31,12,30/09/2024,31/12/2022,MICRO ENTITY,15/09/2016,18/08/2015,0,0,0,0,68201 - Renting and operating of Housing Association real estate,,,,0,0,http://business.data.gov.uk/id/company/01579650,,,,,,,,,,,,,,,,,,,,,01/09/2024,18/08/2023
SCALEVIEW PROPERTIES LTD,13929319,,,2 FREDERICK STREET,KINGS CROSS,LONDON,,UNITED KINGDOM,WC1X 0ND,Private Limited Company,Active,United Kingdom,,21/02/2022,28,2,30/11/2024,28/02/2023,DORMANT,21/03/2023,,0,0,0,0,68100 - Buying and selling of own real estate,68201 - Renting and operating of Housing Association real estate,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis,0,0,http://business.data.gov.uk/id/company/13929319,,,,,,,,,,,,,,,,,,,,,05/03/2024,20/02/2023
SCALEWARE LTD,14324701,,,24 SLINGSBY DRIVE,,WIRRAL,,UNITED KINGDOM,CH49 0TZ,Private Limited Company,Active,United Kingdom,,30/08/2022,31,8,31/05/2025,29/08/2023,DORMANT,27/09/2023,,0,0,0,0,62012 - Business and domestic software development,,,,0,0,http://business.data.gov.uk/id/company/14324701,,,,,,,,,,,,,,,,,,,,,12/09/2024,29/08/2023
SCALEWAREUK LTD,15040916,,,THE BUNGALOW,NEW LANE,PONTEFRACT,WEST YORKSHIRE,UNITED KINGDOM,WF9 1HJ,Private Limited Company,Active,United Kingdom,,01/08/2023,31,8,01/05/2025,,NO ACCOUNTS FILED,29/08/2024,,0,0,0,0,73110 - Advertising agencies,,,,0,0,http://business.data.gov.uk/id/company/15040916,,,,,,,,,,,,,,,,,,,,,14/08/2024,
SCALEWAVE LTD,12356038,,,W8A KNOLL BUSINESS CENTRE,325-327 OLD SHOREHAM ROAD,HOVE,,ENGLAND,BN3 7GS,Private Limited Company,Active,United Kingdom,,09/12/2019,31,12,30/09/2024,31/12/2022,MICRO ENTITY,06/01/2021,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/12356038,,,,,,,,,,,,,,,,,,,,,22/12/2023,08/12/2022
SCALEWAY LIMITED,14358045,,,10 GODLIMAN STREET,,LONDON,,ENGLAND,EC4V 5AJ,Private Limited Company,Active,United Kingdom,,15/09/2022,30,9,15/06/2024,,NO ACCOUNTS FILED,13/10/2023,,0,0,0,0,47190 - Other retail sale in non-specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14358045,,,,,,,,,,,,,,,,,,,,,28/09/2023,
SCALEWAYS (LEICESTER) LIMITED,01816784,,,35 CARLISLE STREET,LEICESTER,LEICESTERSHIRE,,,LE3 6AH,Private Limited Company,Active,United Kingdom,,16/05/1984,30,6,31/03/2024,30/06/2022,MICRO ENTITY,28/01/2017,31/12/2015,4,0,0,4,33190 - Repair of other equipment,,,,0,0,http://business.data.gov.uk/id/company/01816784,,,,,,,,,,,,,,,,,,,,,22/12/2023,08/12/2022
SCALEWEB LLP,OC444685,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Limited Liability Partnership,Active,United Kingdom,,16/11/2022,30,11,16/08/2024,,NO ACCOUNTS FILED,14/12/2023,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/OC444685,,,,,,,,,,,,,,,,,,,,,29/11/2023,
SCALEWELL LIMITED,12636867,,,11 LAURA PLACE,,BATH,SOMERSET,ENGLAND,BA2 4BL,Private Limited Company,Active,United Kingdom,,01/06/2020,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,29/06/2021,,0,0,0,0,62012 - Business and domestic software development,,,,0,0,http://business.data.gov.uk/id/company/12636867,,,,,,,,,,,,,,,,,,,,,14/06/2024,31/05/2023
SCALEWISE LTD,12477247,,,85 GREAT PORTLAND STREET,,LONDON,,ENGLAND,W1W 7LT,Private Limited Company,Active,United Kingdom,,21/02/2020,29,2,30/11/2023,28/02/2022,MICRO ENTITY,21/03/2021,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/12477247,,,,,,,,,,,,,,,,,,,,,29/02/2024,15/02/2023
"SCALEWITH, LTD.",10790308,,,CMS CAMERON MCKENNA NABARRO OLSWANG LLP CANNON PLACE,78 CANNON STREET,LONDON,,,EC4N 6AF,Private Limited Company,Active,United Kingdom,,25/05/2017,31,12,30/09/2023,31/12/2021,TOTAL EXEMPTION FULL,22/06/2018,,0,0,0,0,73110 - Advertising agencies,,,,0,0,http://business.data.gov.uk/id/company/10790308,20/02/2023,GIVEWITH LTD,,,,,,,,,,,,,,,,,,,06/03/2024,21/02/2023
SCALEWITHSALES LIMITED,13417722,,,92 SOUTHFIELD ROAD,,LONDON,,ENGLAND,W4 1AZ,Private Limited Company,Active,United Kingdom,,24/05/2021,31,5,29/02/2024,31/05/2022,MICRO ENTITY,21/06/2022,,0,0,0,0,73110 - Advertising agencies,,,,0,0,http://business.data.gov.uk/id/company/13417722,,,,,,,,,,,,,,,,,,,,,06/06/2024,23/05/2023
SCALEWOO LTD,14543318,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,15/12/2022,31,12,15/09/2024,,NO ACCOUNTS FILED,12/01/2024,,0,0,0,0,62020 - Information technology consultancy activities,63990 - Other information service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/14543318,,,,,,,,,,,,,,,,,,,,,28/12/2023,
SCALEX CONSULTING LTD,11364507,,,C/O PARTNERS IN ENTERPRISE LTD,5 BARTHOLOMEWS,BRIGHTON,,ENGLAND,BN1 1HG,Private Limited Company,Active,United Kingdom,,16/05/2018,31,3,31/12/2023,31/03/2022,MICRO ENTITY,13/06/2019,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11364507,16/12/2020,HELIX SCIENTIFIC RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,24/05/2024,10/05/2023
SCALEX INVESTMENTS LTD,NI697856,,,10X PUBLISHING LTD,CARRICKANESS ROAD,DUNGANNON,,NORTHERN IRELAND,BT71 7NH,Private Limited Company,Active,United Kingdom,,05/06/2023,30,6,05/03/2025,,NO ACCOUNTS FILED,03/07/2024,,0,0,0,0,64303 - Activities of venture and development capital companies,,,,0,0,http://business.data.gov.uk/id/company/NI697856,,,,,,,,,,,,,,,,,,,,,18/06/2024,
SCALEX INVESTMENTS NOMINEES LTD,15114512,,,"UNIT 10 NEW NORTH HOUSE, CANONBURY YARD",190A NEW NORTH ROAD,LONDON,,UNITED KINGDOM,N1 7BJ,Private Limited Company,Active,United Kingdom,,05/09/2023,30,9,05/06/2025,,NO ACCOUNTS FILED,03/10/2024,,0,0,0,0,74990 - Non-trading company,,,,0,0,http://business.data.gov.uk/id/company/15114512,,,,,,,,,,,,,,,,,,,,,18/09/2024,
SCALEX LIMITED,03299718,,,LYNFIELD,MAYNARDS GREEN,HEATHFIELD,EAST SUSSEX,,TN21 0DG,Private Limited Company,Active,United Kingdom,,08/01/1997,31,12,30/12/2023,31/12/2021,TOTAL EXEMPTION FULL,05/02/2017,08/01/2016,0,0,0,0,46660 - Wholesale of other office machinery and equipment,,,,0,0,http://business.data.gov.uk/id/company/03299718,,,,,,,,,,,,,,,,,,,,,22/01/2024,08/01/2023
SCALEX SALES L.P.,SL022539,,,"5 SOUTH CHARLOTTE STREET,",,EDINBURGH,,,EH2 4AN,Limited Partnership,Active,United Kingdom,,17/09/2015,,,,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,1,1,http://business.data.gov.uk/id/company/SL022539,,,,,,,,,,,,,,,,,,,,,17/09/2024,03/09/2023
SCALEX TALENT SOLUTIONS LTD,NI702676,,,10X PUBLISHING LTD,CARRICKANESS ROAD,DUNGANNON,,NORTHERN IRELAND,BT71 7NH,Private Limited Company,Active,United Kingdom,,04/10/2023,31,10,04/07/2025,,NO ACCOUNTS FILED,01/11/2024,,0,0,0,0,78109 - Other activities of employment placement agencies,,,,0,0,http://business.data.gov.uk/id/company/NI702676,,,,,,,,,,,,,,,,,,,,,17/10/2024,
SCALEXA LTD,10258312,,,"CREATE BUSINESS HUB, GROUND FLOOR 5 RAYLEIGH ROAD",HUTTON,BRENTWOOD,ESSEX,ENGLAND,CM13 1AB,Private Limited Company,Active,United Kingdom,,30/06/2016,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,28/07/2017,,0,0,0,0,62020 - Information technology consultancy activities,,,,0,0,http://business.data.gov.uk/id/company/10258312,,,,,,,,,,,,,,,,,,,,,31/01/2024,17/01/2023
SCALEXCELERATE LIMITED,14910259,,,SECOND FLOOR,43/45 THE PROMENADE,CHELTENHAM,GLOUCESTERSHIRE,UNITED KINGDOM,GL50 1PY,Private Limited Company,Active,United Kingdom,,02/06/2023,30,6,02/03/2025,,NO ACCOUNTS FILED,30/06/2024,,0,0,0,0,70229 - Management consultancy activities other than financial management,"74909 - Other professional, scientific and technical activities n.e.c.",,,0,0,http://business.data.gov.uk/id/company/14910259,,,,,,,,,,,,,,,,,,,,,15/06/2024,
SCALEXP LTD,11447363,,,39 PANGBOURNE AVENUE,,LONDON,,UNITED KINGDOM,W10 6DJ,Private Limited Company,Active,United Kingdom,,04/07/2018,31,12,30/09/2024,31/12/2022,MICRO ENTITY,01/08/2019,,0,0,0,0,"74909 - Other professional, scientific and technical activities n.e.c.",,,,0,0,http://business.data.gov.uk/id/company/11447363,,,,,,,,,,,,,,,,,,,,,15/07/2024,01/07/2023
SCALEXPERTS LIMITED,14251040,,,44 GRAND PARADE,,BRIGHTON,EAST SUSSEX,ENGLAND,BN2 9QA,Private Limited Company,Active,United Kingdom,,22/07/2022,31,3,31/12/2023,,NO ACCOUNTS FILED,19/08/2023,,0,0,0,0,78109 - Other activities of employment placement agencies,,,,0,0,http://business.data.gov.uk/id/company/14251040,,,,,,,,,,,,,,,,,,,,,14/11/2023,31/10/2022
SCALEXTRANS LIMITED,13204796,,,87 HEADLEY DRIVE,,LONDON,,,IG2 6QL,Private Limited Company,Active,United Kingdom,,16/02/2021,28,2,30/11/2024,28/02/2023,TOTAL EXEMPTION FULL,16/03/2022,,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/13204796,,,,,,,,,,,,,,,,,,,,,29/02/2024,15/02/2023
SCALFI & EGHENTER LTD,09506048,,,16B NORTHEND ROAD,,LONDON,,ENGLAND,NW11 7PH,Private Limited Company,Active,United Kingdom,,24/03/2015,28,3,28/12/2023,28/03/2022,MICRO ENTITY,21/04/2017,24/03/2016,0,0,0,0,90030 - Artistic creation,,,,0,0,http://business.data.gov.uk/id/company/09506048,,,,,,,,,,,,,,,,,,,,,22/03/2024,08/03/2023
SCALFORD BROOK PROPERTY LTD,10055055,,,22A BURTON STREET,,MELTON MOWBRAY,LEICESTERSHIRE,UNITED KINGDOM,LE13 1AF,Private Limited Company,Active,United Kingdom,,10/03/2016,31,3,31/12/2023,31/03/2022,MICRO ENTITY,07/04/2017,,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/10055055,,,,,,,,,,,,,,,,,,,,,23/03/2024,09/03/2023
SCALFORD COUNTRY HOUSE LTD,11655988,,,SCALFORD COUNTRY HOUSE,MELTON ROAD,MELTON MOWBRAY,,UNITED KINGDOM,LE14 4UB,Private Limited Company,Active,United Kingdom,,02/11/2018,31,3,31/12/2023,30/11/2021,MICRO ENTITY,30/11/2019,,0,0,0,0,55100 - Hotels and similar accommodation,,,,0,0,http://business.data.gov.uk/id/company/11655988,,,,,,,,,,,,,,,,,,,,,15/11/2023,01/11/2022
SCALFORD DEVELOPMENTS LIMITED,06058323,,,122 SOUTH KNIGHTON ROAD,,LEICESTER,,ENGLAND,LE2 3LQ,Private Limited Company,Active,United Kingdom,,19/01/2007,31,3,31/12/2024,31/03/2023,MICRO ENTITY,16/02/2017,19/01/2016,0,0,0,0,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/06058323,,,,,,,,,,,,,,,,,,,,,03/01/2024,20/12/2022
SCALFORD LEGEND LTD,09720440,,,"UNIT 1C, 55",FOREST ROAD,LEICESTER,,ENGLAND,LE5 0BT,Private Limited Company,Active,United Kingdom,,06/08/2015,31,8,31/05/2024,31/08/2022,MICRO ENTITY,03/09/2016,,0,0,0,0,52103 - Operation of warehousing and storage facilities for land transport activities,,,,0,0,http://business.data.gov.uk/id/company/09720440,,,,,,,,,,,,,,,,,,,,,15/08/2024,01/08/2023
SCALFORD PARK HOTEL LTD,11556603,,,URBAN HOTEL GRANTHAM,SWINGBRIDGE ROAD,GRANTHAM,,ENGLAND,NG31 7XT,Private Limited Company,Active,United Kingdom,,06/09/2018,31,3,31/12/2023,30/09/2021,MICRO ENTITY,04/10/2019,,0,0,0,0,55100 - Hotels and similar accommodation,,,,0,0,http://business.data.gov.uk/id/company/11556603,,,,,,,,,,,,,,,,,,,,,08/06/2024,25/05/2023
SCALFORD PROPERTY DEVELOPMENT LIMITED,09343602,,,CEDARWOOD LAG LANE,THORPE ARNOLD,MELTON MOWBRAY,,ENGLAND,LE14 4RU,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,05/12/2014,31,12,30/09/2022,31/12/2020,MICRO ENTITY,02/01/2017,05/12/2015,3,1,0,2,41100 - Development of building projects,41202 - Construction of domestic buildings,43390 - Other building completion and finishing,,0,0,http://business.data.gov.uk/id/company/09343602,,,,,,,,,,,,,,,,,,,,,19/12/2021,05/12/2020
SCALFORD ROAD MELTON MANAGEMENT COMPANY LIMITED,10244310,,,20 STATION ROAD,,HINCKLEY,LEICESTERSHIRE,ENGLAND,LE10 1AW,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,,21/06/2016,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,19/07/2017,,0,0,0,0,98000 - Residents property management,,,,0,0,http://business.data.gov.uk/id/company/10244310,,,,,,,,,,,,,,,,,,,,,29/06/2024,15/06/2023
SCALFORD WOODS LLP,OC440729,,,1934 THE YARD,2 EXPLORATION DRIVE,LEICESTER,,,LE4 5JD,Limited Liability Partnership,Active,United Kingdom,,21/01/2022,31,1,31/10/2024,31/01/2023,DORMANT,18/02/2023,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/OC440729,,,,,,,,,,,,,,,,,,,,,03/02/2024,20/01/2023
SCALIA DESIGN LIMITED,10167686,,,4 CAPRICORN CENTRE,CRANES FARM ROAD,BASILDON,ESSEX,UNITED KINGDOM,SS14 3JJ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,06/05/2016,31,5,31/05/2022,31/05/2020,TOTAL EXEMPTION FULL,03/06/2017,,0,0,0,0,13100 - Preparation and spinning of textile fibres,,,,0,0,http://business.data.gov.uk/id/company/10167686,,,,,,,,,,,,,,,,,,,,,19/05/2023,05/05/2022
SCALIAN UK LIMITED,07191382,,,118 HIGH STREET,STAPLE HILL,BRISTOL,,,BS16 5HH,Private Limited Company,Active,United Kingdom,,16/03/2010,30,6,31/03/2024,30/06/2022,FULL,13/04/2017,16/03/2016,0,0,0,0,62020 - Information technology consultancy activities,70229 - Management consultancy activities other than financial management,,,0,0,http://business.data.gov.uk/id/company/07191382,08/03/2017,ETIQ UK LIMITED,,,,,,,,,,,,,,,,,,,30/03/2024,16/03/2023
SCALIFY LTD,15054039,,,"7 CORONATION ROAD, DEPHNA HOUSE, LAUNCHESE #105",,LONDON,,UNITED KINGDOM,NW10 7PQ,Private Limited Company,Active,United Kingdom,,07/08/2023,31,8,07/05/2025,,NO ACCOUNTS FILED,04/09/2024,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/15054039,,,,,,,,,,,,,,,,,,,,,20/08/2024,
SCALIFY SOLUTIONS LTD,12322619,,,7 CORONATION ROAD,LAUNCHESE,LONDON,,UNITED KINGDOM,NW10 7PQ,Private Limited Company,Active,United Kingdom,,19/11/2019,30,11,31/08/2023,30/11/2021,MICRO ENTITY,17/12/2020,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/12322619,,,,,,,,,,,,,,,,,,,,,20/11/2023,06/11/2022
SCALIFYNOW LTD,15168618,,,FLAT 31,FLAT 31 CHARLTON COURT HIGH STREET SOUTH LONDON,SOUTH LONDON,UNITED KINGDOM,UNITED KINGDOM,E6 6JD,Private Limited Company,Active,United Kingdom,,27/09/2023,30,9,27/06/2025,,NO ACCOUNTS FILED,25/10/2024,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/15168618,,,,,,,,,,,,,,,,,,,,,10/10/2024,
SCALING AGENCY LTD,14708151,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,06/03/2023,31,3,06/12/2024,,NO ACCOUNTS FILED,03/04/2024,,0,0,0,0,73110 - Advertising agencies,,,,0,0,http://business.data.gov.uk/id/company/14708151,,,,,,,,,,,,,,,,,,,,,19/03/2024,
SCALING BUSINESS LTD,14194252,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,24/06/2022,30,6,24/03/2024,,NO ACCOUNTS FILED,22/07/2023,,0,0,0,0,62020 - Information technology consultancy activities,63120 - Web portals,63910 - News agency activities,63990 - Other information service activities n.e.c.,0,0,http://business.data.gov.uk/id/company/14194252,,,,,,,,,,,,,,,,,,,,,07/07/2023,
SCALING DAM SAILING AND WATERSPORTS CLUB,13737131,,,WHITBY MOOR ROAD,EASINGTON,SALTBURN-BY-THE-SEA,NORTH YORKSHIRE,UNITED KINGDOM,TS13 4TP,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",Active,United Kingdom,,11/11/2021,28,2,30/11/2024,28/02/2023,MICRO ENTITY,09/12/2022,,0,0,0,0,93110 - Operation of sports facilities,,,,0,0,http://business.data.gov.uk/id/company/13737131,,,,,,,,,,,,,,,,,,,,,24/11/2023,10/11/2022
SCALING EDGE LTD,13837802,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,10/01/2022,31,1,10/10/2023,,NO ACCOUNTS FILED,07/02/2023,,0,0,0,0,70229 - Management consultancy activities other than financial management,"74909 - Other professional, scientific and technical activities n.e.c.",,,0,0,http://business.data.gov.uk/id/company/13837802,,,,,,,,,,,,,,,,,,,,,23/01/2024,09/01/2023
SCALING FIREWOOD COMPANY LTD,11286227,,,LONNIN COTTAGE RIDGE LANE,SCALING,SALTBURN-BY-THE-SEA,CLEVELAND,UNITED KINGDOM,TS13 4TS,Private Limited Company,Active,United Kingdom,,03/04/2018,30,4,31/01/2024,30/04/2022,MICRO ENTITY,01/05/2019,,0,0,0,0,02200 - Logging,16100 - Sawmilling and planing of wood,,,0,0,http://business.data.gov.uk/id/company/11286227,,,,,,,,,,,,,,,,,,,,,16/04/2024,02/04/2023
SCALING GLOBALLY LTD,14401090,,,"MERLIN COURT, FLAT 83","26, HANDLEY DRIVE",LONDON,,UNITED KINGDOM,SE3 9BW,Private Limited Company,Active,United Kingdom,,05/10/2022,31,10,05/07/2024,,NO ACCOUNTS FILED,02/11/2023,,0,0,0,0,62012 - Business and domestic software development,62020 - Information technology consultancy activities,,,0,0,http://business.data.gov.uk/id/company/14401090,,,,,,,,,,,,,,,,,,,,,18/10/2023,
SCALING HEIGHTS SCAFFOLDING LIMITED,05903623,,,"PARKGATES, BURY NEW ROAD",PRESTWICH,MANCHESTER,,,M25 0JW,Private Limited Company,Active,United Kingdom,,11/08/2006,5,4,05/01/2025,05/04/2023,TOTAL EXEMPTION FULL,08/09/2016,11/08/2015,0,0,0,0,43991 - Scaffold erection,,,,0,0,http://business.data.gov.uk/id/company/05903623,,,,,,,,,,,,,,,,,,,,,25/08/2024,11/08/2023
SCALING INTERNATIONALLY LTD,14016472,,,5 VENABLES COURT,HARTFORD,NORTHWICH,,ENGLAND,CW8 1SY,Private Limited Company,Active,United Kingdom,,31/03/2022,31,3,31/12/2024,31/03/2023,MICRO ENTITY,28/04/2023,,0,0,0,0,70221 - Financial management,,,,0,0,http://business.data.gov.uk/id/company/14016472,09/06/2022,SCALING FINANCE LTD,,,,,,,,,,,,,,,,,,,13/04/2024,30/03/2023
SCALING LAB GROWTHX LTD,14165593,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,10/06/2022,30,6,10/03/2024,,NO ACCOUNTS FILED,08/07/2023,,0,0,0,0,62020 - Information technology consultancy activities,,,,0,0,http://business.data.gov.uk/id/company/14165593,,,,,,,,,,,,,,,,,,,,,23/06/2023,
SCALING MARKETING LIMITED,13352643,,,27 OLD GLOUCESTER STREET,,LONDON,,UNITED KINGDOM,WC1N 3AX,Private Limited Company,Active,United Kingdom,,22/04/2021,30,4,31/01/2024,30/04/2022,MICRO ENTITY,20/05/2022,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,62012 - Business and domestic software development,73110 - Advertising agencies,73120 - Media representation services,0,0,http://business.data.gov.uk/id/company/13352643,,,,,,,,,,,,,,,,,,,,,04/05/2024,20/04/2023
SCALING MEDIA LTD,13622948,,4385,13622948 - COMPANIES HOUSE DEFAULT ADDRESS,,CARDIFF,,,CF14 8LH,Private Limited Company,Active,United Kingdom,,15/09/2021,30,9,30/06/2024,30/09/2022,TOTAL EXEMPTION FULL,13/10/2022,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,62011 - Ready-made interactive leisure and entertainment software development,62012 - Business and domestic software development,63120 - Web portals,0,0,http://business.data.gov.uk/id/company/13622948,,,,,,,,,,,,,,,,,,,,,28/09/2024,14/09/2023
SCALING PARTNER LTD,13662362,,,333 STRATFORD WORKSHOPS,BURFORD ROAD,LONDON,,UNITED KINGDOM,E15 2SP,Private Limited Company,Active,United Kingdom,,05/10/2021,31,10,31/07/2024,31/10/2022,MICRO ENTITY,02/11/2022,,0,0,0,0,70229 - Management consultancy activities other than financial management,85590 - Other education n.e.c.,,,0,0,http://business.data.gov.uk/id/company/13662362,,,,,,,,,,,,,,,,,,,,,18/10/2023,04/10/2022
SCALING PARTNERS ENTERPRISES LTD,13878127,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,28/01/2022,31,1,28/10/2023,,NO ACCOUNTS FILED,25/02/2023,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/13878127,,,,,,,,,,,,,,,,,,,,,10/02/2024,27/01/2023
SCALING PEOPLE SOLUTIONS LTD,14714603,,,FLAT 44 CORAL HOUSE,LAPIS CLOSE,LONDON,,ENGLAND,NW10 7FH,Private Limited Company,Active,United Kingdom,,08/03/2023,31,3,08/12/2024,,NO ACCOUNTS FILED,05/04/2024,,0,0,0,0,78300 - Human resources provision and management of human resources functions,,,,0,0,http://business.data.gov.uk/id/company/14714603,,,,,,,,,,,,,,,,,,,,,21/03/2024,
SCALING SAAS SALES LTD,13162856,,,"6 THE CRESCENT, SALTERS LANE",WOOTTON WAWEN,HENLEY-IN-ARDEN,,ENGLAND,B95 6DW,Private Limited Company,Active,United Kingdom,,27/01/2021,31,1,31/10/2023,31/01/2022,TOTAL EXEMPTION FULL,24/02/2022,,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/13162856,16/06/2022,WILLIAMS REVENUE GROWTH LTD,,,,,,,,,,,,,,,,,,,09/02/2024,26/01/2023
